obs_id,pred
id_003498,490250
id_003499,385410
id_003500,294450
id_003501,361580
id_003502,361580
id_003503,294450
id_003504,522910
id_003505,464130
id_003506,334660
id_003507,369920
id_003508,531260
id_003509,431040
id_003510,290200
id_003511,416570
id_003512,405480
id_003513,287830
id_003514,229100
id_003515,337400
id_003516,320460
id_003517,291610
id_003518,260320
id_003519,364110
id_003520,399690
id_003521,416570
id_003522,439870
id_003523,430170
id_003524,430170
id_003525,430170
id_003526,335640
id_003527,408810
id_003528,421020
id_003529,380320
id_003530,363810
id_003531,380320
id_003532,366810
id_003533,380320
id_003534,332370
id_003535,313940
id_003536,337740
id_003537,282900
id_003538,313940
id_003539,387690
id_003540,479210
id_003541,361600
id_003542,359730
id_003543,345210
id_003544,354700
id_003545,261920
id_003546,346330
id_003547,330150
id_003548,366160
id_003549,468100
id_003550,313940
id_003551,402060
id_003552,420770
id_003553,393700
id_003554,400340
id_003555,338590
id_003556,377940
id_003557,445600
id_003558,372500
id_003559,491420
id_003560,476090
id_003561,490150
id_003562,490150
id_003563,454150
id_003564,414260
id_003565,401670
id_003566,401670
id_003567,414260
id_003568,411040
id_003569,389810
id_003570,389810
id_003571,411940
id_003572,468310
id_003573,398500
id_003574,496960
id_003575,401670
id_003576,461340
id_003577,427030
id_003578,368700
id_003579,370040
id_003580,379760
id_003581,448800
id_003582,442650
id_003583,453710
id_003584,473460
id_003585,444980
id_003586,431080
id_003587,454150
id_003588,506490
id_003589,434950
id_003590,393700
id_003591,448070
id_003592,431080
id_003593,376090
id_003594,454140
id_003595,339190
id_003596,343730
id_003597,443440
id_003598,460920
id_003599,443440
id_003600,486180
id_003601,370040
id_003602,382970
id_003603,303110
id_003604,393700
id_003605,502240
id_003606,425570
id_003607,458410
id_003608,451510
id_003609,363070
id_003610,461940
id_003611,465120
id_003612,562390
id_003613,411190
id_003614,494820
id_003615,451740
id_003616,483300
id_003617,548720
id_003618,373420
id_003619,472750
id_003620,544280
id_003621,466990
id_003622,404340
id_003623,472850
id_003624,464410
id_003625,432500
id_003626,376230
id_003627,381150
id_003628,519640
id_003629,422000
id_003630,444800
id_003631,459440
id_003632,385510
id_003633,428850
id_003634,491230
id_003635,475830
id_003636,388680
id_003637,570970
id_003638,614120
id_003639,532820
id_003640,531160
id_003641,484510
id_003642,655820
id_003643,531160
id_003644,349910
id_003645,410520
id_003646,528720
id_003647,469410
id_003648,484220
id_003649,474640
id_003650,540490
id_003651,557450
id_003652,446360
id_003653,529180
id_003654,476430
id_003655,540490
id_003656,521210
id_003657,526750
id_003658,537090
id_003659,446360
id_003660,655820
id_003661,509960
id_003662,528720
id_003663,411450
id_003664,415410
id_003665,412720
id_003666,662050
id_003667,608850
id_003668,649700
id_003669,649700
id_003670,608850
id_003671,503860
id_003672,522250
id_003673,649700
id_003674,662050
id_003675,503860
id_003676,546210
id_003677,503860
id_003678,564340
id_003679,460760
id_003680,546210
id_003681,536680
id_003682,606090
id_003683,491230
id_003684,503830
id_003685,503830
id_003686,469410
id_003687,491230
id_003688,567610
id_003689,509430
id_003690,517330
id_003691,529180
id_003692,517330
id_003693,520860
id_003694,490160
id_003695,567610
id_003696,317110
id_003697,336230
id_003698,428850
id_003699,560580
id_003700,546210
id_003701,521180
id_003702,530610
id_003703,484510
id_003704,531160
id_003705,388680
id_003706,655820
id_003707,538100
id_003708,522490
id_003709,399070
id_003710,395200
id_003711,383970
id_003712,524540
id_003713,548830
id_003714,504650
id_003715,532820
id_003716,517670
id_003717,450970
id_003718,462510
id_003719,516100
id_003720,433290
id_003721,533520
id_003722,462510
id_003723,480870
id_003724,418860
id_003725,556770
id_003726,489970
id_003727,510150
id_003728,496780
id_003729,417890
id_003730,510380
id_003731,477620
id_003732,417890
id_003733,383970
id_003734,467770
id_003735,443760
id_003736,522490
id_003737,541000
id_003738,510150
id_003739,594480
id_003740,509580
id_003741,532820
id_003742,413290
id_003743,444800
id_003744,528720
id_003745,505670
id_003746,526750
id_003747,540490
id_003748,655820
id_003749,620590
id_003750,620590
id_003751,469410
id_003752,528720
id_003753,406230
id_003754,469130
id_003755,469410
id_003756,512370
id_003757,317110
id_003758,371730
id_003759,406230
id_003760,385510
id_003761,406230
id_003762,443400
id_003763,376230
id_003764,531160
id_003765,432500
id_003766,484900
id_003767,469220
id_003768,570970
id_003769,540490
id_003770,629430
id_003771,646730
id_003772,531160
id_003773,537090
id_003774,475830
id_003775,614120
id_003776,655820
id_003777,537090
id_003778,507110
id_003779,410850
id_003780,469220
id_003781,459110
id_003782,519260
id_003783,510150
id_003784,473720
id_003785,474640
id_003786,503140
id_003787,420100
id_003788,509580
id_003789,521210
id_003790,541000
id_003791,503140
id_003792,487140
id_003793,450070
id_003794,543380
id_003795,399070
id_003796,421430
id_003797,421430
id_003798,522490
id_003799,443760
id_003800,406140
id_003801,479210
id_003802,538190
id_003803,491470
id_003804,433290
id_003805,479210
id_003806,307420
id_003807,335360
id_003808,405620
id_003809,405660
id_003810,405660
id_003811,405660
id_003812,354680
id_003813,307420
id_003814,415620
id_003815,399460
id_003816,382370
id_003817,303760
id_003818,300990
id_003819,330350
id_003820,405660
id_003821,389970
id_003822,303760
id_003823,389970
id_003824,359500
id_003825,384400
id_003826,423330
id_003827,336340
id_003828,300380
id_003829,335360
id_003830,424140
id_003831,366600
id_003832,410140
id_003833,439170
id_003834,379070
id_003835,488660
id_003836,363380
id_003837,335360
id_003838,303760
id_003839,317970
id_003840,381150
id_003841,389030
id_003842,409600
id_003843,381150
id_003844,398600
id_003845,416550
id_003846,445190
id_003847,422310
id_003848,438930
id_003849,479150
id_003850,423330
id_003851,479150
id_003852,376880
id_003853,456290
id_003854,434730
id_003855,502820
id_003856,423680
id_003857,388390
id_003858,485530
id_003859,551780
id_003860,586110
id_003861,494180
id_003862,413610
id_003863,457820
id_003864,458150
id_003865,457400
id_003866,413610
id_003867,475420
id_003868,475420
id_003869,492840
id_003870,465280
id_003871,505470
id_003872,524270
id_003873,566540
id_003874,505260
id_003875,586110
id_003876,400400
id_003877,544280
id_003878,391500
id_003879,524140
id_003880,514530
id_003881,484290
id_003882,451740
id_003883,451740
id_003884,414420
id_003885,451740
id_003886,483720
id_003887,470280
id_003888,451740
id_003889,461940
id_003890,413630
id_003891,483720
id_003892,414420
id_003893,544280
id_003894,421530
id_003895,460140
id_003896,421530
id_003897,390640
id_003898,460140
id_003899,551780
id_003900,492840
id_003901,441990
id_003902,421530
id_003903,395420
id_003904,638600
id_003905,492840
id_003906,367870
id_003907,439160
id_003908,441990
id_003909,505260
id_003910,439090
id_003911,494180
id_003912,423680
id_003913,408290
id_003914,566540
id_003915,516560
id_003916,501680
id_003917,501680
id_003918,383850
id_003919,423680
id_003920,438610
id_003921,458170
id_003922,383850
id_003923,437250
id_003924,457820
id_003925,468360
id_003926,468360
id_003927,448960
id_003928,388400
id_003929,388400
id_003930,443530
id_003931,443530
id_003932,494180
id_003933,468360
id_003934,408230
id_003935,502360
id_003936,370570
id_003937,428620
id_003938,428620
id_003939,440870
id_003940,424140
id_003941,443530
id_003942,425630
id_003943,424140
id_003944,443530
id_003945,373130
id_003946,347790
id_003947,364610
id_003948,423330
id_003949,411640
id_003950,335360
id_003951,416550
id_003952,327260
id_003953,339060
id_003954,475290
id_003955,339060
id_003956,436790
id_003957,379380
id_003958,442080
id_003959,373130
id_003960,373130
id_003961,303640
id_003962,415620
id_003963,415620
id_003964,498340
id_003965,510380
id_003966,420100
id_003967,422420
id_003968,548830
id_003969,529810
id_003970,405660
id_003971,424690
id_003972,518160
id_003973,507460
id_003974,518160
id_003975,492170
id_003976,491470
id_003977,450970
id_003978,501910
id_003979,454180
id_003980,488740
id_003981,488740
id_003982,541000
id_003983,548830
id_003984,548830
id_003985,507110
id_003986,537090
id_003987,391530
id_003988,479210
id_003989,594480
id_003990,594480
id_003991,422420
id_003992,418860
id_003993,383540
id_003994,317970
id_003995,300990
id_003996,491470
id_003997,487140
id_003998,418860
id_003999,594480
id_004000,521210
id_004001,420100
id_004002,510150
id_004003,530610
id_004004,543380
id_004005,488740
id_004006,524540
id_004007,391530
id_004008,492120
id_004009,433290
id_004010,408720
id_004011,479210
id_004012,538190
id_004013,480050
id_004014,450020
id_004015,517630
id_004016,398600
id_004017,407430
id_004018,492170
id_004019,415570
id_004020,410140
id_004021,267720
id_004022,479210
id_004023,433290
id_004024,350230
id_004025,339060
id_004026,335620
id_004027,405660
id_004028,405660
id_004029,405620
id_004030,383540
id_004031,289580
id_004032,352710
id_004033,408530
id_004034,351700
id_004035,439170
id_004036,352710
id_004037,366600
id_004038,373130
id_004039,366600
id_004040,440870
id_004041,423060
id_004042,443530
id_004043,397300
id_004044,439480
id_004045,349230
id_004046,494820
id_004047,413610
id_004048,494180
id_004049,443530
id_004050,419520
id_004051,468360
id_004052,474390
id_004053,390640
id_004054,439160
id_004055,376670
id_004056,434590
id_004057,551780
id_004058,658380
id_004059,456100
id_004060,438610
id_004061,519850
id_004062,472540
id_004063,441990
id_004064,434590
id_004065,544280
id_004066,536800
id_004067,438610
id_004068,489180
id_004069,456470
id_004070,414420
id_004071,413630
id_004072,457440
id_004073,469210
id_004074,464410
id_004075,481170
id_004076,426580
id_004077,400340
id_004078,443440
id_004079,398500
id_004080,397500
id_004081,430170
id_004082,399690
id_004083,399690
id_004084,301410
id_004085,342520
id_004086,352500
id_004087,410050
id_004088,385360
id_004089,417810
id_004090,402820
id_004091,384060
id_004092,352440
id_004093,382570
id_004094,392230
id_004095,348520
id_004096,348520
id_004097,382570
id_004098,350110
id_004099,350110
id_004100,352440
id_004101,392840
id_004102,342140
id_004103,348520
id_004104,342140
id_004105,396210
id_004106,384820
id_004107,375910
id_004108,411180
id_004109,381650
id_004110,384820
id_004111,399250
id_004112,399250
id_004113,384820
id_004114,381650
id_004115,411180
id_004116,382930
id_004117,389660
id_004118,384820
id_004119,384820
id_004120,432900
id_004121,397840
id_004122,384820
id_004123,384820
id_004124,384060
id_004125,384060
id_004126,421520
id_004127,417810
id_004128,283400
id_004129,421520
id_004130,389660
id_004131,352500
id_004132,361340
id_004133,311920
id_004134,311920
id_004135,268210
id_004136,270370
id_004137,296690
id_004138,283400
id_004139,320190
id_004140,301410
id_004141,291610
id_004142,435600
id_004143,364110
id_004144,430170
id_004145,260630
id_004146,335640
id_004147,291610
id_004148,411180
id_004149,348520
id_004150,399250
id_004151,382930
id_004152,389660
id_004153,384060
id_004154,384060
id_004155,417730
id_004156,390180
id_004157,342520
id_004158,422790
id_004159,417810
id_004160,415170
id_004161,390180
id_004162,361340
id_004163,242060
id_004164,263490
id_004165,255000
id_004166,254620
id_004167,237890
id_004168,246910
id_004169,241250
id_004170,471400
id_004171,497480
id_004172,515080
id_004173,555960
id_004174,363520
id_004175,344580
id_004176,367650
id_004177,347370
id_004178,347370
id_004179,487600
id_004180,325020
id_004181,435710
id_004182,405090
id_004183,386760
id_004184,406160
id_004185,409120
id_004186,409120
id_004187,435710
id_004188,339990
id_004189,261410
id_004190,345210
id_004191,341110
id_004192,242250
id_004193,368030
id_004194,382420
id_004195,402060
id_004196,388850
id_004197,394280
id_004198,336860
id_004199,350000
id_004200,393190
id_004201,475620
id_004202,404370
id_004203,339510
id_004204,401730
id_004205,424980
id_004206,367940
id_004207,562140
id_004208,331450
id_004209,349760
id_004210,486070
id_004211,392200
id_004212,518260
id_004213,353630
id_004214,417250
id_004215,369210
id_004216,381340
id_004217,523170
id_004218,532060
id_004219,378440
id_004220,363520
id_004221,367080
id_004222,400900
id_004223,403890
id_004224,383400
id_004225,416370
id_004226,331520
id_004227,351310
id_004228,315420
id_004229,354830
id_004230,373230
id_004231,317230
id_004232,377940
id_004233,308770
id_004234,396610
id_004235,382600
id_004236,431080
id_004237,428920
id_004238,392220
id_004239,339210
id_004240,322550
id_004241,322240
id_004242,279210
id_004243,364350
id_004244,365310
id_004245,358490
id_004246,435710
id_004247,325910
id_004248,359730
id_004249,274070
id_004250,375020
id_004251,310110
id_004252,279210
id_004253,430520
id_004254,303110
id_004255,387720
id_004256,400100
id_004257,428880
id_004258,326190
id_004259,433120
id_004260,411040
id_004261,413230
id_004262,340720
id_004263,427060
id_004264,425570
id_004265,411040
id_004266,448070
id_004267,365540
id_004268,443440
id_004269,432970
id_004270,485610
id_004271,464410
id_004272,461940
id_004273,373250
id_004274,500780
id_004275,465120
id_004276,451740
id_004277,461340
id_004278,448070
id_004279,365540
id_004280,411940
id_004281,486180
id_004282,469210
id_004283,494820
id_004284,338260
id_004285,510490
id_004286,451950
id_004287,411940
id_004288,402790
id_004289,366580
id_004290,489820
id_004291,359010
id_004292,401670
id_004293,473830
id_004294,373420
id_004295,382970
id_004296,393700
id_004297,444410
id_004298,354700
id_004299,315320
id_004300,363520
id_004301,523170
id_004302,357120
id_004303,354880
id_004304,315710
id_004305,267830
id_004306,384050
id_004307,325520
id_004308,315420
id_004309,350580
id_004310,315420
id_004311,315420
id_004312,355240
id_004313,422760
id_004314,422760
id_004315,381020
id_004316,426630
id_004317,423870
id_004318,312890
id_004319,308770
id_004320,242250
id_004321,416040
id_004322,377160
id_004323,334160
id_004324,350060
id_004325,387690
id_004326,430520
id_004327,313940
id_004328,267830
id_004329,332940
id_004330,308770
id_004331,302210
id_004332,315840
id_004333,339260
id_004334,242250
id_004335,487600
id_004336,456100
id_004337,352850
id_004338,469210
id_004339,390640
id_004340,267830
id_004341,380450
id_004342,432160
id_004343,430520
id_004344,468360
id_004345,452850
id_004346,422100
id_004347,450860
id_004348,410850
id_004349,459110
id_004350,416170
id_004351,449320
id_004352,468360
id_004353,473840
id_004354,374430
id_004355,501910
id_004356,422100
id_004357,391530
id_004358,450020
id_004359,379070
id_004360,405660
id_004361,450970
id_004362,548830
id_004363,417890
id_004364,422420
id_004365,509580
id_004366,492170
id_004367,467770
id_004368,425250
id_004369,411730
id_004370,423330
id_004371,448250
id_004372,373130
id_004373,303760
id_004374,347040
id_004375,400400
id_004376,550270
id_004377,420100
id_004378,541000
id_004379,420100
id_004380,492120
id_004381,496780
id_004382,380270
id_004383,480870
id_004384,422000
id_004385,371730
id_004386,553860
id_004387,517330
id_004388,521310
id_004389,560580
id_004390,522900
id_004391,529180
id_004392,469410
id_004393,490730
id_004394,436100
id_004395,349100
id_004396,462440
id_004397,519640
id_004398,428850
id_004399,560580
id_004400,317110
id_004401,491230
id_004402,491230
id_004403,522250
id_004404,503860
id_004405,501790
id_004406,491230
id_004407,606090
id_004408,522900
id_004409,574560
id_004410,606090
id_004411,490160
id_004412,406230
id_004413,406230
id_004414,422000
id_004415,537090
id_004416,385510
id_004417,376230
id_004418,475830
id_004419,317110
id_004420,477120
id_004421,384800
id_004422,391530
id_004423,321410
id_004424,330450
id_004425,255240
id_004426,359500
id_004427,383970
id_004428,330350
id_004429,357930
id_004430,384800
id_004431,391250
id_004432,424930
id_004433,359500
id_004434,405660
id_004435,405660
id_004436,347110
id_004437,416550
id_004438,318600
id_004439,423330
id_004440,451160
id_004441,352710
id_004442,436790
id_004443,446860
id_004444,373130
id_004445,398630
id_004446,370570
id_004447,422310
id_004448,335770
id_004449,255240
id_004450,327260
id_004451,335360
id_004452,424980
id_004453,447970
id_004454,369970
id_004455,435710
id_004456,407980
id_004457,338590
id_004458,339210
id_004459,336900
id_004460,343730
id_004461,331520
id_004462,339990
id_004463,380460
id_004464,354700
id_004465,279210
id_004466,402060
id_004467,261920
id_004468,310110
id_004469,315420
id_004470,337740
id_004471,315610
id_004472,317110
id_004473,560580
id_004474,355010
id_004475,350230
id_004476,388390
id_004477,409030
id_004478,385260
id_004479,418940
id_004480,326550
id_004481,317920
id_004482,376330
id_004483,389340
id_004484,390640
id_004485,339260
id_004486,308770
id_004487,465280
id_004488,517220
id_004489,476090
id_004490,466990
id_004491,580140
id_004492,536800
id_004493,465640
id_004494,566540
id_004495,438610
id_004496,471170
id_004497,472750
id_004498,392940
id_004499,330350
id_004500,376670
id_004501,463210
id_004502,424140
id_004503,318600
id_004504,366600
id_004505,413610
id_004506,332130
id_004507,474390
id_004508,658380
id_004509,390640
id_004510,395420
id_004511,339060
id_004512,328700
id_004513,339060
id_004514,300990
id_004515,395420
id_004516,390640
id_004517,353250
id_004518,347110
id_004519,435470
id_004520,517670
id_004521,594480
id_004522,399070
id_004523,522490
id_004524,433190
id_004525,455340
id_004526,384800
id_004527,383970
id_004528,410850
id_004529,489970
id_004530,524540
id_004531,523910
id_004532,459110
id_004533,480050
id_004534,488740
id_004535,433290
id_004536,399460
id_004537,427910
id_004538,381150
id_004539,433290
id_004540,335360
id_004541,408720
id_004542,357930
id_004543,443760
id_004544,501910
id_004545,402590
id_004546,405620
id_004547,389030
id_004548,391530
id_004549,328700
id_004550,497040
id_004551,391250
id_004552,371730
id_004553,349100
id_004554,420100
id_004555,620590
id_004556,509960
id_004557,548830
id_004558,508290
id_004559,556770
id_004560,420100
id_004561,516100
id_004562,417720
id_004563,432500
id_004564,432500
id_004565,380290
id_004566,376230
id_004567,475830
id_004568,655820
id_004569,373400
id_004570,540490
id_004571,388680
id_004572,479210
id_004573,396610
id_004574,336570
id_004575,279210
id_004576,474640
id_004577,373400
id_004578,322550
id_004579,372500
id_004580,551780
id_004581,400400
id_004582,393700
id_004583,383950
id_004584,333710
id_004585,437220
id_004586,370040
id_004587,350910
id_004588,416040
id_004589,501910
id_004590,384400
id_004591,508150
id_004592,503830
id_004593,371730
id_004594,349100
id_004595,512370
id_004596,461190
id_004597,429600
id_004598,422000
id_004599,375040
id_004600,347260
id_004601,431080
id_004602,522900
id_004603,494180
id_004604,403570
id_004605,419130
id_004606,480050
id_004607,463210
id_004608,383850
id_004609,505470
id_004610,463210
id_004611,456290
id_004612,468360
id_004613,463210
id_004614,437610
id_004615,485610
id_004616,447910
id_004617,468570
id_004618,280260
id_004619,304270
id_004620,280260
id_004621,278570
id_004622,324340
id_004623,286950
id_004624,285620
id_004625,365940
id_004626,425550
id_004627,286950
id_004628,405480
id_004629,375990
id_004630,381300
id_004631,394070
id_004632,375990
id_004633,405480
id_004634,425550
id_004635,323390
id_004636,338190
id_004637,326510
id_004638,329350
id_004639,394070
id_004640,315820
id_004641,346610
id_004642,346610
id_004643,309990
id_004644,267580
id_004645,267580
id_004646,235870
id_004647,245260
id_004648,232190
id_004649,267580
id_004650,245260
id_004651,270890
id_004652,226550
id_004653,270890
id_004654,303500
id_004655,294830
id_004656,270890
id_004657,294830
id_004658,290200
id_004659,254630
id_004660,293060
id_004661,254150
id_004662,254150
id_004663,301860
id_004664,304480
id_004665,339990
id_004666,295440
id_004667,254150
id_004668,301860
id_004669,301860
id_004670,339990
id_004671,270890
id_004672,270890
id_004673,235870
id_004674,290200
id_004675,254510
id_004676,254510
id_004677,290200
id_004678,254630
id_004679,254630
id_004680,299500
id_004681,301860
id_004682,301860
id_004683,323940
id_004684,322770
id_004685,301860
id_004686,295380
id_004687,301860
id_004688,254150
id_004689,322110
id_004690,360870
id_004691,352620
id_004692,293070
id_004693,416570
id_004694,424200
id_004695,252260
id_004696,247060
id_004697,293070
id_004698,278570
id_004699,324340
id_004700,324340
id_004701,247060
id_004702,293070
id_004703,324340
id_004704,252260
id_004705,316330
id_004706,247060
id_004707,324340
id_004708,305040
id_004709,270130
id_004710,269900
id_004711,284680
id_004712,263630
id_004713,270130
id_004714,264820
id_004715,294800
id_004716,269900
id_004717,284680
id_004718,269900
id_004719,305430
id_004720,273390
id_004721,256580
id_004722,264820
id_004723,312670
id_004724,305990
id_004725,263630
id_004726,252260
id_004727,277970
id_004728,305990
id_004729,263630
id_004730,269300
id_004731,277970
id_004732,284680
id_004733,307350
id_004734,269900
id_004735,312670
id_004736,270130
id_004737,286060
id_004738,285390
id_004739,252260
id_004740,302300
id_004741,349020
id_004742,308110
id_004743,302300
id_004744,357240
id_004745,359140
id_004746,371090
id_004747,359140
id_004748,279740
id_004749,357470
id_004750,389760
id_004751,244880
id_004752,295000
id_004753,294480
id_004754,355730
id_004755,295530
id_004756,356360
id_004757,295680
id_004758,302300
id_004759,355330
id_004760,250510
id_004761,279740
id_004762,267680
id_004763,301740
id_004764,351580
id_004765,318300
id_004766,250510
id_004767,303340
id_004768,295530
id_004769,343720
id_004770,343720
id_004771,343720
id_004772,257440
id_004773,305530
id_004774,356360
id_004775,307080
id_004776,323750
id_004777,305990
id_004778,263630
id_004779,253640
id_004780,305990
id_004781,263630
id_004782,336440
id_004783,356360
id_004784,256580
id_004785,285390
id_004786,336440
id_004787,310970
id_004788,356360
id_004789,357270
id_004790,285390
id_004791,268550
id_004792,295530
id_004793,257440
id_004794,351580
id_004795,301740
id_004796,267680
id_004797,301740
id_004798,257440
id_004799,357470
id_004800,250510
id_004801,318000
id_004802,359410
id_004803,262270
id_004804,354860
id_004805,240600
id_004806,351580
id_004807,299610
id_004808,371090
id_004809,294480
id_004810,299610
id_004811,301740
id_004812,295000
id_004813,240600
id_004814,378930
id_004815,359410
id_004816,257440
id_004817,389760
id_004818,260150
id_004819,240600
id_004820,298850
id_004821,301740
id_004822,295100
id_004823,378930
id_004824,267680
id_004825,359410
id_004826,303340
id_004827,347080
id_004828,351580
id_004829,282370
id_004830,294480
id_004831,307080
id_004832,355380
id_004833,310970
id_004834,336440
id_004835,302300
id_004836,322860
id_004837,301740
id_004838,310970
id_004839,338600
id_004840,305990
id_004841,305430
id_004842,360870
id_004843,321150
id_004844,326510
id_004845,236970
id_004846,269300
id_004847,252260
id_004848,287830
id_004849,293070
id_004850,321650
id_004851,284680
id_004852,297380
id_004853,405480
id_004854,323390
id_004855,333950
id_004856,285620
id_004857,305040
id_004858,300400
id_004859,280260
id_004860,404690
id_004861,363640
id_004862,405480
id_004863,365940
id_004864,352620
id_004865,336850
id_004866,323390
id_004867,346610
id_004868,346610
id_004869,331840
id_004870,431040
id_004871,431040
id_004872,390030
id_004873,369920
id_004874,302970
id_004875,359080
id_004876,380110
id_004877,323940
id_004878,356490
id_004879,323940
id_004880,283210
id_004881,356490
id_004882,356490
id_004883,362270
id_004884,411820
id_004885,411820
id_004886,434990
id_004887,356490
id_004888,390030
id_004889,356490
id_004890,284330
id_004891,392310
id_004892,369910
id_004893,328740
id_004894,369920
id_004895,536110
id_004896,436690
id_004897,341200
id_004898,437650
id_004899,433660
id_004900,407820
id_004901,437650
id_004902,302970
id_004903,292880
id_004904,380110
id_004905,362270
id_004906,359080
id_004907,392310
id_004908,392310
id_004909,404350
id_004910,434990
id_004911,431040
id_004912,431040
id_004913,420900
id_004914,427100
id_004915,416050
id_004916,415300
id_004917,366120
id_004918,344610
id_004919,283210
id_004920,390030
id_004921,390030
id_004922,447890
id_004923,309590
id_004924,400940
id_004925,260600
id_004926,415830
id_004927,431560
id_004928,370580
id_004929,370580
id_004930,365060
id_004931,365060
id_004932,375490
id_004933,273340
id_004934,373060
id_004935,284680
id_004936,247950
id_004937,234750
id_004938,393190
id_004939,374970
id_004940,531080
id_004941,540400
id_004942,338700
id_004943,393860
id_004944,435710
id_004945,338700
id_004946,409120
id_004947,315420
id_004948,346930
id_004949,451450
id_004950,451460
id_004951,390590
id_004952,412760
id_004953,332270
id_004954,369120
id_004955,403830
id_004956,591350
id_004957,349720
id_004958,475620
id_004959,445640
id_004960,444420
id_004961,375290
id_004962,471050
id_004963,331450
id_004964,392770
id_004965,452120
id_004966,471050
id_004967,471050
id_004968,594700
id_004969,437620
id_004970,446560
id_004971,466100
id_004972,513090
id_004973,382180
id_004974,331900
id_004975,334770
id_004976,348410
id_004977,409330
id_004978,526700
id_004979,365860
id_004980,397630
id_004981,378700
id_004982,424560
id_004983,424560
id_004984,429860
id_004985,417560
id_004986,394940
id_004987,461640
id_004988,341880
id_004989,284110
id_004990,411940
id_004991,405310
id_004992,355570
id_004993,580260
id_004994,429030
id_004995,365360
id_004996,459820
id_004997,411720
id_004998,580260
id_004999,493180
id_005000,341880
id_005001,296900
id_005002,280770
id_005003,296900
id_005004,412390
id_005005,382690
id_005006,403210
id_005007,365010
id_005008,418490
id_005009,440420
id_005010,365010
id_005011,397530
id_005012,397250
id_005013,365410
id_005014,429390
id_005015,457180
id_005016,367920
id_005017,575840
id_005018,414150
id_005019,395540
id_005020,426750
id_005021,396390
id_005022,479120
id_005023,594700
id_005024,535470
id_005025,462900
id_005026,314430
id_005027,363750
id_005028,603200
id_005029,441440
id_005030,510190
id_005031,484540
id_005032,507670
id_005033,460400
id_005034,331900
id_005035,376960
id_005036,376960
id_005037,562260
id_005038,326450
id_005039,288940
id_005040,303040
id_005041,435630
id_005042,370610
id_005043,319570
id_005044,417050
id_005045,343520
id_005046,398770
id_005047,374890
id_005048,336750
id_005049,415350
id_005050,474470
id_005051,421030
id_005052,397250
id_005053,400230
id_005054,391240
id_005055,526700
id_005056,330510
id_005057,370780
id_005058,361530
id_005059,434910
id_005060,474470
id_005061,411940
id_005062,380650
id_005063,398320
id_005064,427450
id_005065,365010
id_005066,359700
id_005067,427450
id_005068,563270
id_005069,472560
id_005070,418450
id_005071,432380
id_005072,550620
id_005073,377090
id_005074,425100
id_005075,381230
id_005076,393310
id_005077,359670
id_005078,477490
id_005079,529180
id_005080,529180
id_005081,454170
id_005082,459820
id_005083,336750
id_005084,576090
id_005085,468420
id_005086,361840
id_005087,442000
id_005088,446560
id_005089,460400
id_005090,461890
id_005091,415710
id_005092,377970
id_005093,472630
id_005094,424780
id_005095,459820
id_005096,429030
id_005097,441800
id_005098,415310
id_005099,439170
id_005100,365860
id_005101,288940
id_005102,370610
id_005103,440330
id_005104,336750
id_005105,293500
id_005106,351780
id_005107,414770
id_005108,577400
id_005109,464140
id_005110,567360
id_005111,315470
id_005112,391350
id_005113,437620
id_005114,405530
id_005115,533940
id_005116,528670
id_005117,405180
id_005118,472940
id_005119,479960
id_005120,470350
id_005121,434580
id_005122,477260
id_005123,494180
id_005124,530660
id_005125,455960
id_005126,378330
id_005127,391350
id_005128,437620
id_005129,365860
id_005130,432380
id_005131,489580
id_005132,551500
id_005133,544880
id_005134,370780
id_005135,316620
id_005136,398770
id_005137,494280
id_005138,455960
id_005139,466100
id_005140,422690
id_005141,551500
id_005142,326450
id_005143,382180
id_005144,361530
id_005145,330510
id_005146,399770
id_005147,428460
id_005148,407310
id_005149,356980
id_005150,440530
id_005151,425550
id_005152,409830
id_005153,368460
id_005154,358320
id_005155,367920
id_005156,586360
id_005157,367920
id_005158,398320
id_005159,459820
id_005160,427450
id_005161,293500
id_005162,459870
id_005163,293500
id_005164,462900
id_005165,466100
id_005166,543310
id_005167,374860
id_005168,385000
id_005169,527990
id_005170,303040
id_005171,330510
id_005172,319570
id_005173,256880
id_005174,420350
id_005175,330510
id_005176,376960
id_005177,367780
id_005178,280770
id_005179,312300
id_005180,534770
id_005181,413840
id_005182,457180
id_005183,454480
id_005184,413970
id_005185,650680
id_005186,412390
id_005187,490680
id_005188,338630
id_005189,343360
id_005190,482960
id_005191,419690
id_005192,467680
id_005193,351780
id_005194,393190
id_005195,411840
id_005196,391730
id_005197,457180
id_005198,206110
id_005199,443080
id_005200,371180
id_005201,535080
id_005202,252330
id_005203,304810
id_005204,293120
id_005205,210510
id_005206,200460
id_005207,282560
id_005208,440250
id_005209,433960
id_005210,366190
id_005211,225880
id_005212,267490
id_005213,295970
id_005214,434540
id_005215,494190
id_005216,357940
id_005217,285920
id_005218,285920
id_005219,331430
id_005220,293120
id_005221,293120
id_005222,304810
id_005223,223010
id_005224,304810
id_005225,232230
id_005226,304810
id_005227,223010
id_005228,347860
id_005229,347860
id_005230,282560
id_005231,280310
id_005232,286480
id_005233,304810
id_005234,282560
id_005235,375550
id_005236,383480
id_005237,384050
id_005238,357940
id_005239,496370
id_005240,447980
id_005241,488040
id_005242,384680
id_005243,476850
id_005244,549100
id_005245,465380
id_005246,440680
